P;0546;;;32707;;;;;;;30.00;30.00;26.70;20.76;-9999.00;84.90;1399;;;;;;31.50;35.90;24.00;25.31;0.00;7.50;5.50;80.00;29.79;-1000.00;-125.993;-69.462;0;;;;1.951;0.813;0.798;0.821;0.806
R;0546;;01;32738;103.14;0.00;;;;;30.00;29.90;26.90;20.76;-9999.00;85.19;1399;3488.40;;;;;31.90;35.90;23.94;25.31;0.00;8.00;7.00;80.00;29.78;-1000.00;-125.993;-69.462;30;3488.40;75.16;5
M;0546;001;01;32739;15.87;0.00;19.43;0.00;-1.57;0.00;30.00;29.90;26.90;20.76;-9999.00;85.20;1400;;;;;;31.90;35.90;24.00;25.31;0.00;7.50;6.50;80.00;29.78;-1000.00;-104.033;-69.956;31;3474.65;75.19;5
M;0546;002;01;32740;27.49;0.00;33.66;0.00;-1.54;0.00;30.00;29.90;27.00;20.76;-9999.00;85.21;1400;;;;;;31.90;35.90;23.94;25.31;0.00;8.00;7.00;80.00;29.78;-1000.00;-91.019;-69.940;31;3486.44;75.19;5
M;0546;003;01;32742;16.08;0.00;19.69;0.00;-1.44;0.00;30.00;29.90;27.00;20.76;-9999.00;85.24;1400;;;;;;31.90;35.90;23.94;25.31;0.00;8.00;6.50;80.00;29.78;-1000.00;-78.013;-69.940;31;3485.57;75.21;5
M;0546;004;01;32743;9.97;0.00;12.20;0.00;-1.67;0.00;30.00;29.90;27.00;20.75;-9999.00;85.25;1400;;;;;;31.90;35.90;24.00;25.31;0.00;8.00;6.50;80.00;29.78;-1000.00;-65.031;-69.948;31;3476.11;75.18;5
M;0546;005;01;32744;8.69;0.00;10.64;0.00;-1.29;0.00;30.00;30.00;27.00;20.75;-9999.00;85.24;1399;;;;;;32.00;35.90;24.00;25.31;0.00;8.00;6.50;80.00;29.78;-1000.00;-52.024;-69.948;31;3498.48;75.22;5
M;0546;006;01;32745;17.15;0.00;20.99;0.00;-1.52;0.00;30.00;30.00;27.00;20.75;-9999.00;85.27;1399;;;;;;32.00;35.90;23.97;25.31;0.00;8.00;6.50;80.00;29.78;-1000.00;-39.026;-69.948;31;3497.44;75.21;5
M;0546;007;01;32747;15.58;0.00;19.08;0.00;-1.54;0.00;29.90;30.00;27.00;20.75;-9999.00;85.31;1399;;;;;;32.00;36.00;23.97;25.31;0.00;8.00;6.00;80.00;29.78;-1000.00;-26.028;-69.948;31;3481.73;75.22;5
M;0546;008;01;32748;27.15;0.00;33.24;0.00;-1.58;0.00;30.00;30.00;27.00;20.75;-9999.00;85.27;1399;;;;;;32.00;36.00;23.97;25.31;0.00;8.50;6.00;80.00;29.78;-1000.00;-13.030;-69.956;31;3472.54;75.19;5
M;0546;009;01;32749;15.09;0.00;18.48;0.00;-1.58;0.00;30.00;30.00;27.00;20.75;-9999.00;85.33;1400;;;;;;32.00;36.00;24.00;25.31;0.00;8.50;6.00;80.00;29.78;-1000.00;-13.030;-56.949;31;3474.25;75.18;5
M;0546;010;01;32750;27.20;0.00;33.30;0.00;-1.50;0.00;30.00;30.00;27.00;20.75;-9999.00;85.36;1400;;;;;;32.00;35.90;23.97;25.31;0.00;8.00;5.50;80.00;29.78;-1000.00;-26.004;-56.941;31;3492.95;75.24;5
M;0546;011;01;32752;15.26;0.00;18.68;0.00;-1.53;0.00;30.00;30.00;27.00;20.75;-9999.00;85.38;1400;;;;;;32.00;35.90;23.97;25.31;0.00;8.00;5.50;80.00;29.78;-1000.00;-39.002;-56.941;31;3503.94;75.21;5
M;0546;012;01;32753;27.19;0.00;33.29;0.00;-1.62;0.00;29.90;30.00;27.10;20.75;-9999.00;85.40;1400;;;;;;32.10;35.90;23.97;25.31;0.00;8.00;5.50;80.00;29.78;-1000.00;-52.000;-56.957;31;3505.94;75.15;5
M;0546;013;01;32754;15.67;0.00;19.19;0.00;-1.65;0.00;29.90;30.00;27.10;20.75;-9999.00;85.41;1400;;;;;;32.10;36.00;23.97;25.31;0.00;8.50;5.50;80.00;29.78;-1000.00;-65.007;-56.949;31;3510.17;75.20;5
M;0546;014;01;32755;27.31;0.00;33.44;0.00;-1.53;0.00;29.90;30.00;27.10;20.75;-9999.00;85.48;1399;;;;;;32.10;36.00;23.91;25.31;0.00;8.50;5.50;80.00;29.78;-1000.00;-77.997;-56.933;31;3500.49;75.19;5
M;0546;015;01;32757;15.54;0.00;19.03;0.00;-1.44;0.00;29.90;30.00;27.10;20.75;-9999.00;85.50;1399;;;;;;32.10;36.00;23.97;25.31;0.00;8.50;5.50;80.00;29.78;-1000.00;-90.995;-56.957;31;3490.97;75.21;5
M;0546;016;01;32758;27.43;0.00;33.59;0.00;-1.51;0.00;29.90;30.00;27.10;20.75;-9999.00;85.51;1399;;;;;;32.10;36.00;23.97;25.31;0.00;8.50;5.50;0.00;29.78;-1000.00;-104.009;-56.941;31;3474.62;75.20;5
P;0546;;;32758;;;;;;;29.90;30.00;27.10;20.75;-9999.00;85.51;1399;;;;;;32.10;36.00;23.97;25.31;0.00;8.50;5.50;0.00;29.78;-1000.00;-104.009;-56.941;31;;;;1.951;0.813;0.798;0.822;0.808
P;0547;;;32767;;;;;;;29.90;30.00;27.20;20.75;-9999.00;85.63;1399;;;;;;32.00;35.90;23.97;25.31;0.00;8.00;5.50;0.00;29.78;-1000.00;-125.993;-69.462;31;;;;1.951;0.813;0.798;0.822;0.806
P;0547;;;32767;;;;;;;29.90;30.00;27.20;20.75;-9999.00;85.63;1399;;;;;;32.00;35.90;23.97;25.31;0.00;8.00;5.50;0.00;29.78;-1000.00;-125.993;-69.462;0;;;;1.951;0.813;0.798;0.822;0.806
R;0547;;01;32798;103.01;0.00;;;;;30.00;29.90;27.50;20.75;-9999.00;86.14;1399;3539.84;;;;;31.70;35.90;23.94;25.31;0.00;7.50;7.00;0.00;29.78;-1000.00;-125.993;-69.462;30;3539.84;75.20;5
M;0547;001;01;32799;16.05;0.00;19.68;0.00;-1.53;0.00;30.00;29.90;27.50;20.75;-9999.00;86.15;1400;;;;;;31.70;36.00;23.94;25.31;0.00;7.50;7.00;0.00;29.78;-1000.00;-104.033;-69.948;32;3536.36;75.18;5
M;0547;002;01;32801;27.55;0.00;33.77;0.00;-1.65;0.00;30.00;29.90;27.50;20.75;-9999.00;86.16;1400;;;;;;31.70;36.00;24.00;25.31;0.00;7.50;7.00;0.00;29.78;-1000.00;-91.019;-69.956;32;3533.48;75.15;5
M;0547;003;01;32802;15.66;0.00;19.19;0.00;-1.48;0.00;30.00;29.90;27.50;20.75;-9999.00;86.15;1400;;;;;;31.70;36.00;24.00;25.31;0.00;7.50;6.50;0.00;29.78;-1000.00;-78.013;-69.956;32;3538.12;75.17;5
M;0547;004;01;32803;9.83;0.00;12.06;0.00;-1.11;0.00;30.00;29.90;27.50;20.75;-9999.00;86.16;1400;;;;;;31.70;36.00;23.94;25.31;0.00;7.50;6.50;0.00;29.78;-1000.00;-65.031;-69.940;32;3543.18;75.19;5
M;0547;005;01;32804;8.74;0.00;10.71;0.00;-1.23;0.00;30.00;29.90;27.50;20.75;-9999.00;86.17;1400;;;;;;31.70;36.00;23.94;25.31;0.00;7.50;6.50;0.00;29.78;-1000.00;-52.024;-69.948;32;3534.76;75.18;5
M;0547;006;01;32805;16.97;0.00;20.80;0.00;-1.52;0.00;30.00;30.00;27.50;20.75;-9999.00;86.10;1400;;;;;;31.70;36.00;23.88;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-39.026;-69.948;32;3532.22;75.18;5
M;0547;007;01;32807;15.70;0.00;19.25;0.00;-1.43;0.00;30.00;30.00;27.50;20.75;-9999.00;86.15;1400;;;;;;31.70;36.00;24.06;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.028;-69.948;32;3533.17;75.20;5
M;0547;008;01;32808;27.17;0.00;33.31;0.00;-1.59;0.00;30.00;30.00;27.50;20.75;-9999.00;86.19;1401;;;;;;31.70;36.00;24.06;25.31;0.00;7.50;6.00;0.00;29.78;-1000.00;-13.030;-69.948;32;3527.59;75.20;5
M;0547;009;01;32809;15.20;0.00;18.63;0.00;-1.49;0.00;30.00;30.00;27.50;20.75;-9999.00;86.19;1399;;;;;;31.70;36.00;24.06;25.31;0.00;7.50;6.00;0.00;29.78;-1000.00;-13.030;-56.965;32;3528.80;75.20;5
M;0547;010;01;32810;27.35;0.00;33.53;0.00;-1.52;0.00;30.00;30.00;27.50;20.75;-9999.00;86.22;1399;;;;;;31.70;36.00;23.97;25.31;0.00;7.50;6.00;0.00;29.78;-1000.00;-26.004;-56.965;32;3531.71;75.19;5
M;0547;011;01;32812;15.55;0.00;19.06;0.00;-1.56;0.00;30.00;30.00;27.50;20.75;-9999.00;86.25;1400;;;;;;31.70;36.00;23.97;25.31;0.00;7.00;5.50;0.00;29.79;-1000.00;-39.002;-56.973;32;3529.94;75.20;5
M;0547;012;01;32813;27.18;0.00;33.32;0.00;-1.65;0.00;30.00;30.00;27.50;20.75;-9999.00;86.23;1400;;;;;;31.70;36.00;23.97;25.31;0.00;7.00;5.50;0.00;29.79;-1000.00;-52.000;-56.973;32;3526.11;75.18;5
M;0547;013;01;32814;15.79;0.00;19.35;0.00;-1.56;0.00;30.00;30.00;27.50;20.75;-9999.00;86.29;1399;;;;;;31.70;36.00;23.97;25.31;0.00;7.00;5.50;0.00;29.79;-1000.00;-65.007;-56.933;32;3512.25;75.22;5
M;0547;014;01;32815;27.39;0.00;33.58;0.00;-1.57;0.00;30.00;30.00;27.50;20.75;-9999.00;86.33;1399;;;;;;31.70;36.00;23.88;25.31;0.00;7.50;5.50;0.00;29.79;-1000.00;-77.997;-56.965;32;3516.06;75.16;5
M;0547;015;01;32817;15.77;0.00;19.33;0.00;-1.42;0.00;30.00;30.00;27.50;20.75;-9999.00;86.36;1399;;;;;;31.70;36.00;23.97;25.31;0.00;7.50;5.50;0.00;29.79;-1000.00;-90.995;-56.965;32;3524.43;75.16;5
M;0547;016;01;32818;27.50;0.00;33.71;0.00;-1.57;0.00;30.00;30.00;27.50;20.75;-9999.00;86.38;1399;;;;;;31.70;36.00;23.97;25.31;0.00;7.50;5.50;0.00;29.79;-1000.00;-104.009;-56.941;32;3527.21;75.22;5
P;0547;;;32818;;;;;;;30.00;30.00;27.50;20.75;-9999.00;86.38;1399;;;;;;31.70;36.00;23.97;25.31;0.00;7.50;5.50;0.00;29.79;-1000.00;-104.009;-56.941;32;;;;1.951;0.813;0.797;0.821;0.806
P;0548;;;32827;;;;;;;30.00;30.00;27.60;20.75;-9999.00;86.46;1399;;;;;;31.70;36.00;23.97;25.31;0.00;7.50;5.50;0.00;29.78;-1000.00;-125.993;-69.446;32;;;;1.951;0.813;0.798;0.822;0.808
P;0548;;;32827;;;;;;;30.00;30.00;27.60;20.75;-9999.00;86.46;1399;;;;;;31.70;36.00;23.97;25.31;0.00;7.50;5.50;0.00;29.78;-1000.00;-125.993;-69.446;0;;;;1.951;0.813;0.798;0.822;0.808
R;0548;;01;32858;103.18;0.00;;;;;29.90;29.90;27.70;20.75;-9999.00;86.83;1400;3508.98;;;;;31.70;36.00;24.00;25.31;0.00;8.50;7.50;0.00;29.79;-1000.00;-125.993;-69.462;30;3508.98;75.22;5
M;0548;001;01;32859;16.17;0.00;19.80;0.00;-1.33;0.00;30.00;29.90;27.70;20.75;-9999.00;86.86;1400;;;;;;31.70;36.00;23.97;25.31;0.00;8.00;7.50;0.00;29.79;-1000.00;-104.033;-69.948;31;3502.34;75.20;5
M;0548;002;01;32860;27.45;0.00;33.60;0.00;-1.64;0.00;30.00;29.90;27.70;20.75;-9999.00;86.85;1400;;;;;;31.70;36.00;24.06;25.31;0.00;8.00;7.50;0.00;29.79;-1000.00;-91.019;-69.956;31;3495.99;75.17;5
M;0548;003;01;32862;15.91;0.00;19.47;0.00;-1.64;0.00;29.90;29.90;27.70;20.75;-9999.00;86.89;1399;;;;;;31.70;36.00;24.06;25.31;0.00;8.00;7.00;0.00;29.79;-1000.00;-78.013;-69.940;31;3499.37;75.17;5
M;0548;004;01;32863;10.34;0.00;12.66;0.00;-1.54;0.00;29.90;29.90;27.70;20.75;-9999.00;86.91;1399;;;;;;31.70;36.00;23.94;25.31;0.00;8.00;7.50;0.00;29.79;-1000.00;-65.031;-69.956;31;3504.71;75.20;5
M;0548;005;01;32864;8.89;0.00;10.88;0.00;-1.50;0.00;29.90;29.90;27.70;20.75;-9999.00;86.91;1399;;;;;;31.70;36.00;23.94;25.31;0.00;8.00;7.50;0.00;29.79;-1000.00;-52.024;-69.948;31;3512.02;75.15;5
M;0548;006;01;32865;16.77;0.00;20.53;0.00;-1.53;0.00;30.00;30.00;27.70;20.75;-9999.00;86.92;1400;;;;;;31.70;36.00;23.97;25.31;0.00;8.00;6.50;0.00;29.79;-1000.00;-39.026;-69.948;31;3512.19;75.20;5
M;0548;007;01;32867;15.97;0.00;19.55;0.00;-1.60;0.00;30.00;30.00;27.70;20.75;-9999.00;86.93;1400;;;;;;31.70;35.90;23.94;25.31;0.00;8.00;6.50;0.00;29.79;-1000.00;-26.020;-69.940;31;3497.92;75.19;5
M;0548;008;01;32868;27.07;0.00;33.13;0.00;-1.55;0.00;29.90;29.90;27.70;20.75;-9999.00;86.95;1399;;;;;;31.70;35.90;23.94;25.31;0.00;8.00;6.00;0.00;29.79;-1000.00;-13.030;-69.948;31;3488.86;75.23;5
M;0548;009;01;32869;15.37;0.00;18.81;0.00;-1.43;0.00;29.90;29.90;27.70;20.75;-9999.00;86.95;1399;;;;;;31.70;35.90;24.00;25.31;0.00;8.50;6.50;0.00;29.79;-1000.00;-13.030;-56.941;31;3484.06;75.20;5
M;0548;010;01;32870;27.13;0.00;33.20;0.00;-1.50;0.00;29.90;29.90;27.70;20.75;-9999.00;86.95;1400;;;;;;31.70;35.90;24.00;25.31;0.00;8.50;6.50;0.00;29.79;-1000.00;-26.004;-56.957;31;3498.51;75.21;5
M;0548;011;01;32871;15.64;0.00;19.14;0.00;-1.52;0.00;29.90;30.00;27.70;20.75;-9999.00;86.95;1399;;;;;;31.70;35.90;23.97;25.31;0.00;8.50;6.50;0.00;29.79;-1000.00;-39.002;-56.941;31;3494.64;75.20;5
M;0548;012;01;32873;27.06;0.00;33.12;0.00;-1.56;0.00;29.90;30.00;27.70;20.75;-9999.00;86.95;1399;;;;;;31.70;36.00;24.06;25.31;0.00;8.50;6.50;0.00;29.79;-1000.00;-52.000;-56.941;31;3503.19;75.24;5
M;0548;013;01;32874;15.91;0.00;19.48;0.00;-1.49;0.00;29.90;30.00;27.70;20.75;-9999.00;87.00;1399;;;;;;31.70;36.00;24.06;25.31;0.00;8.50;6.00;0.00;29.79;-1000.00;-65.007;-56.957;31;3508.21;75.19;5
M;0548;014;01;32875;27.25;0.00;33.35;0.00;-1.54;0.00;29.90;30.00;27.70;20.75;-9999.00;86.91;1399;;;;;;31.70;36.00;24.00;25.31;0.00;8.50;6.00;0.00;29.79;-1000.00;-77.997;-56.941;31;3503.89;75.21;5
M;0548;015;01;32876;15.83;0.00;19.38;0.00;-1.37;0.00;29.90;30.00;27.70;20.75;-9999.00;86.91;1400;;;;;;31.70;36.00;23.94;25.31;0.00;8.50;5.50;0.00;29.79;-1000.00;-90.995;-56.941;31;3494.08;75.21;5
M;0548;016;01;32878;27.60;0.00;33.78;0.00;-1.69;0.00;29.90;30.00;27.70;20.75;-9999.00;86.92;1399;;;;;;31.70;36.00;23.94;25.31;0.00;8.50;5.50;0.00;29.79;-1000.00;-104.009;-56.965;31;3489.80;75.19;5
P;0548;;;32878;;;;;;;29.90;30.00;27.70;20.75;-9999.00;86.92;1399;;;;;;31.70;36.00;23.94;25.31;0.00;8.50;5.50;0.00;29.79;-1000.00;-104.009;-56.965;31;;;;1.951;0.813;0.798;0.822;0.807
P;0549;;;32887;;;;;;;29.90;30.00;27.70;20.75;-9999.00;87.10;1400;;;;;;31.70;36.00;23.94;25.31;0.00;8.50;5.50;0.00;29.78;-1000.00;-125.993;-69.462;31;;;;1.950;0.813;0.797;0.821;0.807
P;0549;;;32887;;;;;;;29.90;30.00;27.70;20.75;-9999.00;87.10;1400;;;;;;31.70;36.00;23.94;25.31;0.00;8.50;5.50;0.00;29.78;-1000.00;-125.993;-69.462;0;;;;1.950;0.813;0.797;0.821;0.807
R;0549;;01;32918;103.10;0.00;;;;;30.00;29.90;27.80;20.74;-9999.00;87.14;1399;3499.04;;;;;31.70;35.90;23.91;25.31;0.00;8.00;7.50;0.00;29.78;-1000.00;-125.993;-69.446;30;3499.04;75.21;5
M;0549;001;01;32919;16.25;0.00;19.90;0.00;-1.43;0.00;30.00;29.90;27.80;20.74;-9999.00;87.18;1399;;;;;;31.70;35.90;23.97;25.31;0.00;8.00;7.50;0.00;29.78;-1000.00;-104.033;-69.948;32;3505.06;75.20;5
M;0549;002;01;32921;27.47;0.00;33.65;0.00;-1.52;0.00;30.00;29.90;27.80;20.74;-9999.00;87.27;1399;;;;;;31.70;35.90;23.94;25.31;0.00;7.50;7.50;0.00;29.78;-1000.00;-91.019;-69.940;32;3504.41;75.20;5
M;0549;003;01;32922;16.12;0.00;19.75;0.00;-1.40;0.00;30.00;29.90;27.80;20.74;-9999.00;87.28;1399;;;;;;31.70;35.90;23.94;25.31;0.00;7.50;7.50;0.00;29.78;-1000.00;-78.013;-69.956;32;3501.15;75.20;5
M;0549;004;01;32923;9.73;0.00;11.92;0.00;-1.68;0.00;30.00;29.90;27.80;20.74;-9999.00;87.23;1399;;;;;;31.70;35.80;23.97;25.31;0.00;8.00;8.00;0.00;29.78;-1000.00;-65.031;-69.940;32;3499.48;75.22;5
M;0549;005;01;32924;8.83;0.00;10.82;0.00;-1.28;0.00;30.00;29.90;27.80;20.74;-9999.00;87.25;1399;;;;;;31.70;35.80;23.97;25.31;0.00;7.50;7.50;0.00;29.78;-1000.00;-52.024;-69.940;32;3505.73;75.25;5
M;0549;006;01;32925;16.75;0.00;20.51;0.00;-1.35;0.00;30.00;29.90;27.80;20.74;-9999.00;87.30;1400;;;;;;31.70;35.80;23.91;25.31;0.00;7.50;7.50;0.00;29.78;-1000.00;-39.026;-69.956;32;3512.82;75.16;5
M;0549;007;01;32927;15.98;0.00;19.58;0.00;-1.43;0.00;30.00;29.90;27.80;20.74;-9999.00;87.27;1400;;;;;;31.70;35.90;23.94;25.31;0.00;8.00;7.00;0.00;29.78;-1000.00;-26.028;-69.948;32;3507.51;75.25;5
M;0549;008;01;32928;27.23;0.00;33.35;0.00;-1.52;0.00;30.00;29.90;27.80;20.74;-9999.00;87.28;1400;;;;;;31.70;35.90;23.94;25.31;0.00;8.00;7.00;0.00;29.78;-1000.00;-13.030;-69.948;32;3532.97;75.18;5
M;0549;009;01;32929;15.51;0.00;19.00;0.00;-1.55;0.00;30.00;30.00;27.80;20.74;-9999.00;87.32;1400;;;;;;31.70;35.90;23.94;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-13.030;-56.941;32;3524.49;75.18;5
M;0549;010;01;32930;27.14;0.00;33.24;0.00;-1.51;0.00;30.00;30.00;27.80;20.74;-9999.00;87.32;1400;;;;;;31.70;35.80;23.94;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.004;-56.949;32;3519.93;75.22;5
M;0549;011;01;32932;15.70;0.00;19.23;0.00;-1.47;0.00;30.00;30.00;27.80;20.74;-9999.00;87.32;1400;;;;;;31.70;35.80;23.94;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-39.002;-56.957;32;3523.72;75.21;5
M;0549;012;01;32933;27.11;0.00;33.21;0.00;-1.56;0.00;30.00;30.00;27.80;20.74;-9999.00;87.31;1400;;;;;;31.70;35.80;24.00;25.31;0.00;7.50;6.00;0.00;29.78;-1000.00;-52.000;-56.949;32;3521.99;75.20;5
M;0549;013;01;32934;16.04;0.00;19.64;0.00;-1.51;0.00;30.00;30.00;27.80;20.74;-9999.00;87.32;1400;;;;;;31.70;35.80;24.00;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-65.007;-56.941;32;3513.17;75.21;5
M;0549;014;01;32935;27.20;0.00;33.32;0.00;-1.58;0.00;30.00;30.00;27.80;20.74;-9999.00;87.35;1399;;;;;;31.70;35.80;24.03;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-77.997;-56.973;32;3506.54;75.25;5
M;0549;015;01;32937;15.93;0.00;19.51;0.00;-1.43;0.00;30.00;30.00;27.80;20.74;-9999.00;87.37;1399;;;;;;31.70;35.80;23.94;25.31;0.00;7.50;6.00;0.00;29.78;-1000.00;-90.995;-56.957;32;3518.33;75.18;5
M;0549;016;01;32938;27.63;0.00;33.84;0.00;-1.50;0.00;30.00;30.00;27.80;20.74;-9999.00;87.38;1400;;;;;;31.70;35.80;23.94;25.31;0.00;7.50;6.00;0.00;29.78;-1000.00;-104.009;-56.965;32;3516.30;75.23;5
P;0549;;;32938;;;;;;;30.00;30.00;27.80;20.74;-9999.00;87.38;1400;;;;;;31.70;35.80;23.94;25.31;0.00;7.50;6.00;0.00;29.78;-1000.00;-104.009;-56.965;32;;;;1.950;0.813;0.798;0.822;0.809
P;0550;;;32947;;;;;;;30.00;30.00;27.80;20.74;-9999.00;87.39;1400;;;;;;31.70;35.80;23.94;25.31;0.00;7.50;5.50;0.00;29.78;-1000.00;-125.993;-69.446;32;;;;1.950;0.813;0.798;0.821;0.807
P;0550;;;32947;;;;;;;30.00;30.00;27.80;20.74;-9999.00;87.39;1400;;;;;;31.70;35.80;23.94;25.31;0.00;7.50;5.50;0.00;29.78;-1000.00;-125.993;-69.446;0;;;;1.950;0.813;0.798;0.821;0.807
R;0550;;01;32978;103.05;0.00;;;;;30.00;29.90;27.90;20.74;-9999.00;87.43;1399;3507.87;;;;;31.60;35.80;23.91;25.31;0.00;8.00;7.00;0.00;29.78;-1000.00;-125.993;-69.454;30;3507.87;75.19;5
M;0550;001;01;32979;16.43;0.00;20.14;0.00;-1.56;0.00;30.00;29.90;27.90;20.74;-9999.00;87.44;1399;;;;;;31.60;35.80;23.94;25.31;0.00;8.00;7.00;0.00;29.78;-1000.00;-104.033;-69.940;32;3508.98;75.22;5
M;0550;002;01;32981;27.49;0.00;33.69;0.00;-1.68;0.00;30.00;29.90;27.90;20.75;-9999.00;87.41;1399;;;;;;31.60;35.80;23.94;25.31;0.00;7.50;7.00;0.00;29.78;-1000.00;-91.019;-69.940;32;3510.90;75.21;5
M;0550;003;01;32982;16.41;0.00;20.11;0.00;-1.33;0.00;30.00;30.00;27.90;20.75;-9999.00;87.42;1399;;;;;;31.60;35.80;23.94;25.31;0.00;7.50;6.50;0.00;29.78;-1000.00;-78.013;-69.956;32;3504.34;75.21;5
M;0550;004;01;32983;9.43;0.00;11.55;0.00;-1.28;0.00;30.00;30.00;27.90;20.75;-9999.00;87.43;1399;;;;;;31.60;35.80;23.94;25.31;0.00;7.50;6.50;0.00;29.78;-1000.00;-65.031;-69.948;32;3519.72;75.19;5
M;0550;005;01;32984;9.28;0.00;11.38;0.00;-1.36;0.00;30.00;29.90;27.90;20.75;-9999.00;87.32;1400;;;;;;31.60;35.80;23.94;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-52.024;-69.948;32;3519.18;75.21;5
M;0550;006;01;32985;15.71;0.00;19.25;0.00;-1.47;0.00;30.00;30.00;27.90;20.75;-9999.00;87.39;1400;;;;;;31.60;35.80;23.97;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-39.026;-69.940;32;3545.61;75.18;5
M;0550;007;01;32987;16.12;0.00;19.75;0.00;-1.52;0.00;30.00;30.00;27.90;20.75;-9999.00;87.40;1400;;;;;;31.60;35.80;24.00;25.31;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.028;-69.948;32;3546.49;75.19;5
M;0550;008;01;32988;27.12;0.00;33.23;0.00;-1.53;0.00;30.00;30.00;27.90;20.75;-9999.00;87.44;1400;;;;;;31.60;35.80;24.00;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-13.030;-69.948;32;3565.41;75.22;5
M;0550;009;01;32989;15.64;0.00;19.17;0.00;-1.47;0.00;30.00;30.00;27.90;20.75;-9999.00;87.48;1399;;;;;;31.60;35.80;23.94;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-13.030;-56.973;32;3571.69;75.21;5
M;0550;010;01;32990;27.15;0.00;33.27;0.00;-1.54;0.00;29.90;30.00;27.90;20.75;-9999.00;87.49;1399;;;;;;31.60;35.80;23.91;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-26.004;-56.957;32;3568.59;75.20;5
M;0550;011;01;32992;15.93;0.00;19.52;0.00;-1.47;0.00;30.00;30.00;27.90;20.75;-9999.00;87.50;1399;;;;;;31.60;35.80;23.91;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-39.002;-56.965;32;3565.94;75.19;5
M;0550;012;01;32993;27.19;0.00;33.32;0.00;-1.59;0.00;30.00;30.00;27.90;20.75;-9999.00;87.48;1399;;;;;;31.60;35.80;23.91;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-52.000;-56.941;32;3557.43;75.20;5
M;0550;013;01;32994;16.20;0.00;19.85;0.00;-1.59;0.00;30.00;30.00;27.90;20.75;-9999.00;87.50;1399;;;;;;31.60;35.80;23.91;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-65.007;-56.973;32;3554.63;75.21;5
M;0550;014;01;32995;27.23;0.00;33.36;0.00;-1.66;0.00;30.00;30.00;27.90;20.75;-9999.00;87.51;1400;;;;;;31.60;35.80;23.94;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-77.997;-56.933;32;3542.18;75.20;5
M;0550;015;01;32997;16.09;0.00;19.71;0.00;-1.40;0.00;30.00;30.00;27.90;20.75;-9999.00;87.49;1400;;;;;;31.60;35.80;23.94;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-90.995;-56.933;32;3543.37;75.23;5
M;0550;016;01;32998;27.60;0.00;33.83;0.00;-1.60;0.00;29.90;30.00;27.90;20.75;-9999.00;87.49;1400;;;;;;31.60;35.80;23.94;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-104.001;-56.965;32;3541.26;75.20;5
P;0550;;;32998;;;;;;;29.90;30.00;27.90;20.75;-9999.00;87.49;1400;;;;;;31.60;35.80;23.94;25.31;0.00;8.00;6.00;0.00;29.78;-1000.00;-104.001;-56.965;32;;;;1.950;0.813;0.798;0.821;0.808
P;0551;;;33007;;;;;;;29.90;30.00;27.90;20.74;-9999.00;87.58;1400;;;;;;31.60;35.80;23.94;25.31;0.00;8.50;6.00;0.00;29.78;-1000.00;-125.993;-69.462;32;;;;1.950;0.812;0.797;0.821;0.806
P;0551;;;33007;;;;;;;29.90;30.00;27.90;20.74;-9999.00;87.58;1400;;;;;;31.60;35.80;23.94;25.31;0.00;8.50;6.00;0.00;29.78;-1000.00;-125.993;-69.462;0;;;;1.950;0.812;0.797;0.821;0.806
R;0551;;01;33038;103.13;0.00;;;;;30.00;29.90;27.90;20.74;-9999.00;87.67;1401;3522.83;;;;;31.50;35.80;23.97;25.31;0.00;8.50;7.50;0.00;29.78;-1000.00;-125.993;-69.454;30;3522.83;75.19;5
M;0551;001;01;33039;16.62;0.00;20.35;0.00;-1.45;0.00;30.00;29.90;27.90;20.74;-9999.00;87.67;1399;;;;;;31.50;35.80;24.00;25.31;0.00;8.00;7.00;0.00;29.78;-1000.00;-104.033;-69.940;32;3519.36;75.22;5
M;0551;002;01;33041;27.41;0.00;33.57;0.00;-1.54;0.00;30.00;29.90;27.90;20.74;-9999.00;87.64;1399;;;;;;31.50;35.80;23.97;25.31;0.00;8.00;7.00;0.00;29.78;-1000.00;-91.019;-69.948;32;3513.58;75.19;5
